Symbol,dbsym,sector,cik,px_12m,px_ytd,px_q1,eps_ttm,eps_q
WDC,WDC,Information Technology,106040,749.8394549299084,214.86768802228417,56.88254410399256,,477.4647887323943
WY,WY,Real Estate,106535,-9.416698436904303,0.23201856148493682,3.100611685298471,14.285714285714299,100.0
WSM,WSM,Consumer Discretionary,719955,34.464211832850644,27.40815412186379,2.0945340501792087,3.12138728323701,4.324324324324317
WMB,WMB,Energy,107263,24.506298944501204,21.66860755281983,21.069705539843643,22.58064516129033,24.999999999999982
WTW,WTW,Financials,1140536,-6.955772917817582,-12.870488710364558,-11.54829286105532,,33.047210300429185
WDAY,WDAY,Information Technology,1327811,-43.41973244147157,-37.01307767487317,-39.5401870898683,78.33333333333334,248.0
WYNN,WYNN,Consumer Discretionary,1174922,-5.904855321235891,-20.274257220029078,-15.603573654685231,-6.684491978609613,50.724637681159436
XEL,XEL,Utilities,72903,19.22293364377183,10.903553299492398,7.526226734348573,2.058823529411773,5.952380952380958
XYL,XYL,Industrials,1524472,-9.83819264234469,-13.229028940796239,-12.252093433230494,8.355795148247969,14.49275362318842
YUM,YUM,Consumer Discretionary,1041061,9.558334441931615,8.827221671622087,2.745292368681862,23.505976095617527,72.22222222222221
ZBRA,ZBRA,Information Technology,877212,-15.318798326784123,10.048595667572702,-13.845646981303029,-21.665089877010416,3.8167938931297747
ZBH,ZBH,Health Care,1136869,-6.995534765043587,-2.6864675454697062,0.589576728405361,-14.222222222222236,34.06593406593406
ZTS,ZTS,Health Care,1555280,-41.295848511493524,-25.712327134000958,-6.064218725162929,10.909090909090903,5.970149253731331
